LOA,No_of_Teus,GRT,port_waiting_time,ops_preparation_time,total_port_time,start_minutes_of_day,arrival_hour,arrival_day,arrival_month,arrival_year,arrival_dayofweek,Berth_Code_encoded,size_category_encoded,teu_category_encoded,grt_category_encoded,season_encoded,teu_per_meter,grt_per_meter,grt_per_teu,total_prep_ratio,waiting_ratio,teu_density,volume_index,avg_prep_time_by_size,avg_waiting_time_by_size,is_night_arrival,is_weekend,completion_minutes
264,4100,119700,0.48,0.216,21.604,630,10,7,5,2023,6,8,1,3,3,1,15.530303030303031,453.40909090909093,29.195121951219512,0.45,0.022218107757822625,0.00012974355079618238,5060.118001487118,0.33098196027352655,0.46991077824812766,0,1,1230
281,2450,91650,0.384,0.20879999999999999,13.222,982,16,15,5,2023,0,9,0,4,4,1,8.718861209964412,326.15658362989325,37.40816326530612,0.54375,0.02904250491604901,9.513214631712398e-05,3981.0865971658513,0.33365267175572516,0.4695648854961832,0,0,735
211,2678,95526,0.432,0.2424,14.5252,422,6,16,5,2023,1,0,1,4,4,1,12.691943127962086,452.7298578199052,35.670649738610905,0.5611111111111111,0.029741414920276484,0.00013286375571009028,3779.2434893213053,0.33098196027352655,0.46991077824812766,0,0,803
128,3456,108752,0.312,0.4536,18.816000000000003,274,4,27,4,2023,3,1,4,3,3,1,27.0,849.625,31.46759259259259,1.4538461538461538,0.016581632653061222,0.00024827129616007064,3636.9750241630272,0.3408404580152672,0.4721145038167939,1,0,1036
247,2876,98892,0.624,0.38880000000000003,16.1248,1185,19,14,5,2023,6,2,1,1,1,1,11.643724696356275,400.3724696356275,34.38525730180807,0.6230769230769231,0.03869815439571343,0.00011774182640007559,4126.18787360946,0.33098196027352655,0.46991077824812766,0,1,862
179,2980,100660,0.432,0.2808,16.1576,589,9,10,5,2023,2,3,2,2,2,1,16.64804469273743,562.3463687150838,33.77852348993289,0.65,0.02673664405604793,0.00016538888031728026,3772.611408278769,0.341793401319736,0.4713617276544691,0,0,894
99,3108,102836,0.504,0.2928,16.848000000000003,1377,22,10,5,2023,2,4,4,2,2,1,31.393939393939394,1038.7474747474748,33.087516087516086,0.580952380952381,0.02991452991452991,0.0003052816075492959,3162.912129872348,0.3408404580152672,0.4721145038167939,1,0,932
256,2892,99164,0.576,0.4632,16.2528,1275,20,11,5,2023,3,5,1,2,2,1,11.296875,387.359375,34.28907330567082,0.8041666666666667,0.035440047253396334,0.00011392113065225283,4187.268051782169,0.33098196027352655,0.46991077824812766,1,0,867
137,2870,98790,0.48,0.216,15.454,999,16,28,4,2023,4,6,4,1,1,1,20.94890510948905,721.0948905109489,34.42160278745644,0.45,0.031059919761873948,0.00021205491557332778,3386.661700944593,0.3408404580152672,0.4721145038167939,0,0,861
311,2876,98892,0.384,0.20879999999999999,15.351999999999999,550,8,21,5,2023,6,7,0,1,1,1,9.2475884244373,317.98070739549837,34.38525730180807,0.54375,0.025013027618551332,9.351199717305038e-05,4455.572111979609,0.33365267175572516,0.4695648854961832,0,1,862
304,3200,104400,0.432,0.2424,17.1352,504,8,8,5,2023,0,8,0,0,0,1,10.526315789473685,343.42105263157896,32.625,0.5611111111111111,0.0252112610299267,0.00010082677959265981,4665.605563734213,0.33365267175572516,0.4695648854961832,0,0,960
287,3240,105080,0.504,0.408,17.808,373,5,16,5,2023,1,9,0,0,0,1,11.289198606271777,366.13240418118465,32.4320987654321,0.8095238095238094,0.02830188679245283,0.0001074343224806983,4605.912221536324,0.33365267175572516,0.4695648854961832,0,0,972
361,2890,99130,0.432,0.48,16.154,1323,21,16,5,2023,1,0,3,1,1,1,8.005540166204986,274.5983379501385,34.30103806228374,1.1111111111111112,0.026742602451405223,8.075799622924428e-05,4693.931169618504,0.33921854583772393,0.46746469968387777,1,0,867
141,2756,96852,0.312,0.4536,15.315999999999999,1416,23,27,4,2023,3,1,4,4,4,1,19.54609929078014,686.8936170212766,35.1422351233672,1.4538461538461538,0.020370854008879606,0.00020181410080101744,3351.2151169907893,0.3408404580152672,0.4721145038167939,1,0,826
368,3108,102836,0.624,0.38880000000000003,17.2848,724,11,15,5,2023,0,2,3,2,2,1,8.445652173913043,279.44565217391306,33.087516087516086,0.6230769230769231,0.036101083032490974,8.212738898744646e-05,4899.5703911008095,0.33921854583772393,0.46746469968387777,0,0,932
98,3150,103550,0.432,0.2808,17.0076,137,2,11,5,2023,3,3,4,0,0,1,32.142857142857146,1056.6326530612246,32.87301587301587,0.65,0.025400409228815354,0.00031040905014830656,3173.6734905452727,0.3408404580152672,0.4721145038167939,1,0,945
113,2836,98212,0.504,0.2928,15.488000000000001,967,15,11,5,2023,3,4,4,1,1,1,25.097345132743364,869.1327433628319,34.63046544428773,0.580952380952381,0.03254132231404958,0.0002555425521600554,3157.3040623229545,0.3408404580152672,0.4721145038167939,0,0,850
337,3300,106100,0.576,0.4632,18.2928,829,13,12,5,2023,4,5,3,3,3,1,9.792284866468842,314.8367952522255,32.15151515151515,0.8041666666666667,0.03148779847808974,9.229297706379682e-05,4904.7823641097775,0.33921854583772393,0.46746469968387777,0,0,990
104,2870,98790,0.48,0.216,15.454,500,8,29,4,2023,5,6,4,1,1,1,27.596153846153847,949.9038461538462,34.42160278745644,0.45,0.031059919761873948,0.00027934157147640294,3089.413740747839,0.3408404580152672,0.4721145038167939,0,1,861
257,3100,102700,0.384,0.20879999999999999,16.471999999999998,44,0,22,5,2023,0,7,1,2,2,1,12.062256809338521,399.6108949416342,33.12903225806452,0.54375,0.023312287518212727,0.00011745138081147538,4341.319546094518,0.33098196027352655,0.46991077824812766,1,0,930
202,3200,104400,0.432,0.2424,17.1352,111,1,9,5,2023,1,8,2,0,0,1,15.841584158415841,516.8316831683169,32.625,0.5611111111111111,0.0252112610299267,0.00015173931186222072,4071.307908308972,0.341793401319736,0.4713617276544691,1,0,960
328,3240,105080,0.312,0.4536,17.736,11,23,16,5,2023,1,9,0,0,0,1,9.878048780487806,320.3658536585366,32.4320987654321,1.4538461538461538,0.017591339648173207,9.400503217061102e-05,4815.554540609274,0.33365267175572516,0.4695648854961832,1,0,972
358,2890,99130,0.624,0.38880000000000003,16.1948,877,14,17,5,2023,2,0,3,1,1,1,8.072625698324023,276.8994413407821,34.30103806228374,0.6230769230769231,0.03853088645738138,8.143473921440556e-05,4680.892404759696,0.33921854583772393,0.46746469968387777,0,0,867
180,2756,96852,0.432,0.2808,15.0376,911,14,28,4,2023,4,1,2,4,4,1,15.311111111111112,538.0666666666667,35.1422351233672,0.65,0.0287279885088046,0.00015808771229413034,3635.410332547518,0.341793401319736,0.4713617276544691,0,0,826
339,2580,93860,0.504,0.2928,14.208,327,5,16,5,2023,1,2,3,4,4,1,7.610619469026549,276.8731563421829,36.37984496124031,0.580952380952381,0.03547297297297297,8.108480150252024e-05,4346.102700373836,0.33921854583772393,0.46746469968387777,0,0,774
200,3150,103550,0.576,0.4632,17.5428,1196,19,11,5,2023,3,3,2,0,0,1,15.75,517.75,32.87301587301587,0.8041666666666667,0.032833983172583625,0.0001521004345726702,4025.5962749707933,0.341793401319736,0.4713617276544691,0,0,945
189,2836,98212,0.48,0.216,15.284,469,7,12,5,2023,4,4,2,1,1,1,15.005291005291005,519.6402116402116,34.63046544428773,0.45,0.031405391258832765,0.0001527847004978109,3747.8096802756145,0.341793401319736,0.4713617276544691,0,0,850
113,3300,106100,0.384,0.20879999999999999,17.471999999999998,479,7,13,5,2023,5,5,4,3,3,1,29.20353982300885,938.9380530973451,32.15151515151515,0.54375,0.02197802197802198,0.0002752454271725622,3407.5004543980194,0.3408404580152672,0.4721145038167939,0,1,990
221,3108,102836,0.432,0.2424,16.6752,5,23,29,4,2023,5,6,1,2,2,1,14.063348416289593,465.3212669683258,33.087516087516086,0.5611111111111111,0.025906735751295335,0.00013675510926416422,4133.705060000946,0.33098196027352655,0.46991077824812766,1,1,932
302,1920,82640,0.504,0.408,11.208,1071,17,22,5,2023,0,7,0,4,4,1,6.357615894039735,273.6423841059603,43.041666666666664,0.8095238095238094,0.044967880085653104,7.693146047966766e-05,3632.1699416559527,0.33365267175572516,0.4695648854961832,0,0,576
319,2450,91650,0.432,0.48,13.954,1172,19,9,5,2023,1,8,0,4,4,1,7.6802507836990594,287.30407523510974,37.40816326530612,1.1111111111111112,0.030958864841622472,8.37997903295042e-05,4153.010975977108,0.33365267175572516,0.4695648854961832,0,0,735
380,2678,95526,0.312,0.4536,14.926,1094,17,17,5,2023,2,9,3,4,4,1,7.0473684210526315,251.3842105263158,35.670649738610905,1.4538461538461538,0.02090312206887311,7.377434856533961e-05,4598.031272217411,0.33921854583772393,0.46746469968387777,0,0,803
357,3456,108752,0.624,0.38880000000000003,19.0248,427,6,18,5,2023,3,0,3,3,3,1,9.680672268907562,304.62745098039215,31.46759259259259,0.6230769230769231,0.032799293553677306,8.901603895935305e-05,5119.486484956598,0.33921854583772393,0.46746469968387777,0,0,1036
281,2876,98892,0.432,0.2808,15.6376,387,6,29,4,2023,5,1,0,1,1,1,10.234875444839858,351.9288256227758,34.38525730180807,0.65,0.027625722617281422,0.0001034954844157248,4307.435542362809,0.33365267175572516,0.4695648854961832,0,1,862
200,2980,100660,0.504,0.2928,16.208000000000002,1192,19,16,5,2023,1,2,2,2,2,1,14.9,503.3,33.77852348993289,0.580952380952381,0.03109575518262586,0.00014802304788396584,3914.723220723793,0.341793401319736,0.4713617276544691,0,0,894
210,3108,102836,0.576,0.4632,17.3328,819,13,12,5,2023,4,3,1,2,2,1,14.8,489.6952380952381,33.087516087516086,0.8041666666666667,0.033231791747438386,0.00014391847213038236,4063.9512860478226,0.33098196027352655,0.46991077824812766,0,0,932
194,2892,99164,0.48,0.216,15.564,1405,23,12,5,2023,4,4,2,2,2,1,14.907216494845361,511.1546391752577,34.28907330567082,0.45,0.030840400925212026,0.00015032891467513777,3817.5495708716976,0.341793401319736,0.4713617276544691,1,0,867
369,2870,98790,0.384,0.20879999999999999,15.322,106,1,14,5,2023,6,5,3,1,1,1,7.777777777777778,267.7235772357724,34.42160278745644,0.54375,0.025062002349562722,7.873041580906749e-05,4712.019540450769,0.33921854583772393,0.46746469968387777,1,1,861
275,2300,89100,0.432,0.2424,12.635200000000001,1020,16,30,4,2023,6,6,1,4,4,1,8.363636363636363,324.0,38.73913043478261,0.5611111111111111,0.034190198809674555,9.386797265585144e-05,3833.946761734388,0.33098196027352655,0.46991077824812766,0,1,690
348,3200,104400,0.384,0.20879999999999999,16.971999999999998,297,4,23,5,2023,1,7,3,0,0,1,9.195402298850574,300.0,32.625,0.54375,0.022625500824888053,8.80785660809442e-05,4880.637738028381,0.33921854583772393,0.46746469968387777,1,0,960
284,3240,105080,0.432,0.2424,17.3352,566,9,10,5,2023,2,8,0,0,0,1,11.408450704225352,370.0,32.4320987654321,0.5611111111111111,0.02492039318842586,0.00010856919208436764,4589.807501859089,0.33365267175572516,0.4695648854961832,0,0,972
119,2890,99130,0.504,0.408,16.058,577,9,18,5,2023,3,9,4,1,1,1,24.285714285714285,833.0252100840336,34.30103806228374,0.8095238095238094,0.03138622493461203,0.00024498854318283353,3242.5247778455705,0.3408404580152672,0.4721145038167939,0,0,867
180,2756,96852,0.432,0.48,15.484,141,1,19,5,2023,4,0,2,4,4,1,15.311111111111112,538.0666666666667,35.1422351233672,1.1111111111111112,0.027899767501937484,0.00015808771229413034,3635.410332547518,0.341793401319736,0.4713617276544691,1,0,826
190,2580,93860,0.312,0.4536,14.436,1347,22,29,4,2023,5,1,2,4,4,1,13.578947368421053,494.0,36.37984496124031,1.4538461538461538,0.021612635078969242,0.00014467235636502293,3583.311958528829,0.341793401319736,0.4713617276544691,1,1,774
170,3150,103550,0.624,0.38880000000000003,17.494799999999998,756,12,17,5,2023,2,2,4,0,0,1,18.529411764705884,609.1176470588235,32.87301587301587,0.6230769230769231,0.035667741271692165,0.00017894168773255318,3813.3194870137477,0.3408404580152672,0.4721145038167939,0,0,945
300,2836,98212,0.432,0.2808,15.4376,418,6,13,5,2023,5,3,0,1,1,1,9.453333333333333,327.37333333333333,34.63046544428773,0.65,0.027983624397574753,9.625436131362087e-05,4371.837511647591,0.33365267175572516,0.4695648854961832,0,1,850
379,2980,100660,0.504,0.2928,16.208000000000002,919,15,13,5,2023,5,4,3,2,2,1,7.862796833773087,265.5936675461741,33.77852348993289,0.580952380952381,0.03109575518262586,7.811242632399252e-05,4844.371792709766,0.33921854583772393,0.46746469968387777,0,1,894
210,3108,102836,0.576,0.4632,17.3328,1065,17,14,5,2023,6,5,1,2,2,1,14.8,489.6952380952381,33.087516087516086,0.8041666666666667,0.033231791747438386,0.00014391847213038236,4063.9512860478226,0.33098196027352655,0.46991077824812766,0,1,932
230,2892,99164,0.48,0.216,15.564,350,5,1,5,2023,0,6,1,2,2,1,12.57391304347826,431.1478260869565,34.28907330567082,0.45,0.030840400925212026,0.00012679917150859447,4040.4219374364184,0.33098196027352655,0.46991077824812766,0,0,867
127,2992,100864,0.384,0.20879999999999999,15.931999999999999,1334,22,23,5,2023,1,7,4,2,2,1,23.559055118110237,794.2047244094488,33.711229946524064,0.54375,0.024102435350238517,0.0002335724849114673,3371.58282169734,0.3408404580152672,0.4721145038167939,1,0,897
295,3490,109330,0.432,0.2424,18.5852,184,2,11,5,2023,3,8,0,3,3,1,11.830508474576272,370.6101694915254,31.326647564469916,0.5611111111111111,0.02324430191765491,0.0001082091692543334,4828.315013639445,0.33365267175572516,0.4695648854961832,1,0,1047
190,3200,104400,0.504,0.408,17.608,120,1,19,5,2023,4,9,2,0,0,1,16.842105263157894,549.4736842105264,32.625,0.8095238095238094,0.02862335302135393,0.0001613228473482557,3989.036645333238,0.341793401319736,0.4713617276544691,1,0,960
190,3240,105080,0.432,0.48,17.904,1085,17,19,5,2023,4,0,2,0,0,1,17.05263157894737,553.0526315789474,32.4320987654321,1.1111111111111112,0.024128686327077747,0.00016228237132610742,4014.2667213356035,0.341793401319736,0.4713617276544691,0,0,972
189,2300,89100,0.312,0.4536,13.036,787,12,30,4,2023,6,1,2,4,4,1,12.16931216931217,471.42857142857144,38.73913043478261,1.4538461538461538,0.023933722000613687,0.00013658038349396374,3383.418981279354,0.341793401319736,0.4713617276544691,0,1,690
210,3450,108650,0.624,0.38880000000000003,18.994799999999998,377,5,18,5,2023,3,2,1,3,3,1,16.428571428571427,517.3809523809524,31.492753623188406,0.6230769230769231,0.032851096089456064,0.00015120636381565973,4285.709273803663,0.33098196027352655,0.46991077824812766,0,0,1035
264,2980,100660,0.432,0.2808,16.1576,1363,22,13,5,2023,5,3,1,2,2,1,11.287878787878787,381.2878787878788,33.77852348993289,0.65,0.02673664405604793,0.00011213867263936805,4294.2999143971965,0.33098196027352655,0.46991077824812766,1,1,894
281,3150,103550,0.504,0.2928,17.058,470,7,14,5,2023,6,4,0,0,0,1,11.209964412811388,368.5053380782918,32.87301587301587,0.580952380952381,0.029546253957087584,0.00010825653706239872,4508.744846988502,0.33365267175572516,0.4695648854961832,0,1,945
211,2836,98212,0.576,0.4632,15.972800000000001,683,10,15,5,2023,0,5,1,1,1,1,13.440758293838863,465.45971563981044,34.63046544428773,0.8041666666666667,0.03606130421716918,0.0001368545421520676,3887.9238100166267,0.33098196027352655,0.46991077824812766,0,0,850
128,3300,106100,0.48,0.216,17.604,1303,21,1,5,2023,0,6,4,3,3,1,25.78125,828.90625,32.15151515151515,0.45,0.027266530334014997,0.00024299010367577757,3552.0556764262064,0.3408404580152672,0.4721145038167939,1,0,990
247,3108,102836,0.384,0.20879999999999999,16.512,869,14,24,5,2023,2,7,1,2,2,1,12.582995951417004,416.3400809716599,33.087516087516086,0.54375,0.023255813953488372,0.00012235983460477852,4289.839524971299,0.33098196027352655,0.46991077824812766,0,0,932
179,2190,87230,0.432,0.2424,12.0852,1318,21,11,5,2023,3,8,2,4,4,1,12.23463687150838,487.3184357541899,39.8310502283105,0.5611111111111111,0.035746201966041107,0.00014025721508091689,3245.7943960588873,0.341793401319736,0.4713617276544691,1,0,657
99,3200,104400,0.504,0.408,17.608,1195,19,19,5,2023,4,9,4,0,0,1,32.323232323232325,1054.5454545454545,32.625,0.8095238095238094,0.02862335302135393,0.0003096095050118039,3209.927502948238,0.3408404580152672,0.4721145038167939,0,0,960
256,2890,99130,0.432,0.48,16.154,738,11,20,5,2023,5,0,1,1,1,1,11.2890625,387.2265625,34.30103806228374,1.1111111111111112,0.026742602451405223,0.00011388139312014526,4185.8240739240455,0.33098196027352655,0.46991077824812766,0,1,867
137,2678,95526,0.312,0.4536,14.926,147,2,1,5,2023,0,1,4,4,4,1,19.547445255474454,697.2700729927008,35.670649738610905,1.4538461538461538,0.02090312206887311,0.00020462957996225585,3272.534579000638,0.3408404580152672,0.4721145038167939,1,0,803
311,3456,108752,0.624,0.38880000000000003,19.0248,91,1,19,5,2023,4,2,0,3,3,1,11.112540192926046,349.6848874598071,31.46759259259259,0.6230769230769231,0.032799293553677306,0.00010218239841957891,4889.417528574282,0.33365267175572516,0.4695648854961832,1,0,1036
304,2876,98892,0.432,0.2808,15.6376,906,14,14,5,2023,6,3,0,1,1,1,9.460526315789474,325.30263157894734,34.38525730180807,0.65,0.027625722617281422,9.566523395006142e-05,4421.889393228665,0.33365267175572516,0.4695648854961832,0,1,862
287,2980,100660,0.504,0.2928,16.208000000000002,64,0,15,5,2023,0,4,0,2,2,1,10.383275261324043,350.7317073170732,33.77852348993289,0.580952380952381,0.03109575518262586,0.00010315194974492392,4415.552257549873,0.33365267175572516,0.4695648854961832,1,0,894
361,3108,102836,0.576,0.4632,17.3328,220,3,16,5,2023,1,5,3,2,2,1,8.609418282548477,284.86426592797784,33.087516087516086,0.8041666666666667,0.033231791747438386,8.371988683484847e-05,4868.305188948677,0.33921854583772393,0.46746469968387777,1,0,932
141,2892,99164,0.48,0.216,15.564,938,15,2,5,2023,1,6,4,2,2,1,20.51063829787234,703.2907801418439,34.28907330567082,0.45,0.030840400925212026,0.00020683552799274273,3432.3414049011208,0.3408404580152672,0.4721145038167939,0,0,867
368,2870,98790,0.384,0.20879999999999999,15.322,438,7,25,5,2023,3,7,3,1,1,1,7.798913043478261,268.45108695652175,34.42160278745644,0.54375,0.025062002349562722,7.894435715637474e-05,4707.759122630084,0.33921854583772393,0.46746469968387777,0,0,861
98,2980,100660,0.432,0.2424,16.0352,622,10,12,5,2023,4,8,4,2,2,1,30.408163265306122,1027.142857142857,33.77852348993289,0.5611111111111111,0.026940730393135104,0.00030208785282442006,3086.2641109044775,0.3408404580152672,0.4721145038167939,0,0,894
113,3200,104400,0.504,0.408,17.608,830,13,20,5,2023,5,9,4,0,0,1,28.31858407079646,923.8938053097345,32.625,0.8095238095238094,0.02862335302135393,0.0002712508052758282,3354.6172316727234,0.3408404580152672,0.4721145038167939,0,1,960
337,3240,105080,0.432,0.48,17.904,281,4,21,5,2023,6,0,3,0,0,1,9.614243323442137,311.8100890207715,32.4320987654321,1.1111111111111112,0.024128686327077747,9.149451202362139e-05,4859.2024297038815,0.33921854583772393,0.46746469968387777,1,1,972
104,2890,99130,0.312,0.4536,15.985999999999999,1056,17,1,5,2023,0,1,4,1,1,1,27.78846153846154,953.1730769230769,34.30103806228374,1.4538461538461538,0.019517077442762418,0.0002803234292188191,3100.1218405112268,0.3408404580152672,0.4721145038167939,0,0,867
257,2756,96852,0.624,0.38880000000000003,15.524799999999999,1243,20,19,5,2023,4,2,1,4,4,1,10.72373540856031,376.85603112840465,35.1422351233672,0.6230769230769231,0.04019375450891477,0.00011072291133441035,4093.6148238646247,0.33098196027352655,0.46991077824812766,1,0,826
202,2580,93860,0.432,0.2808,14.1576,423,6,15,5,2023,0,3,2,4,4,1,12.772277227722773,464.65346534653463,36.37984496124031,0.65,0.0305136463807425,0.0001360779589571998,3657.2154160989935,0.341793401319736,0.4713617276544691,0,0,774
328,3150,103550,0.504,0.2928,17.058,1056,17,15,5,2023,0,4,0,0,0,1,9.603658536585366,315.7012195121951,32.87301587301587,0.580952380952381,0.029546253957087584,9.274416742235989e-05,4747.279846071937,0.33365267175572516,0.4695648854961832,0,0,945
358,2836,98212,0.576,0.4632,15.972800000000001,1279,20,16,5,2023,1,5,3,1,1,1,7.921787709497207,274.33519553072625,34.63046544428773,0.8041666666666667,0.03606130421716918,8.066007931309012e-05,4637.151334593363,0.33921854583772393,0.46746469968387777,1,0,850
